annotated_512_id,run,pattern,k_top1_identity,k_top1_score,k_top2_identity,k_top2_score,k_robust_separation,k_support_impression_count,k_support_pass,k_margin_pass,k_winner_leave_one_out_stable,k_global_position_drop_change_count,o_top1_identity,o_top1_score,o_top2_identity,o_top2_score,o_robust_separation,o_support_impression_count,o_support_pass,o_margin_pass,o_winner_leave_one_out_stable,o_global_position_drop_change_count,channels_agree,global_assignment_identity,assignment_agrees_with_local,one_to_one_collision,status,frozen_final_identity
R1/25_right_loop,R1,right_loop,36,0.10893148183822632,22,0.048528656363487244,7.21253613516519,1,false,true,false,1,78,0.15468798577785492,111,0.11391191929578781,1.6640914971984597,0,false,false,false,2,false,36,false,false,AMBIGUOUS,
R1/25_whorl,R1,whorl,37,0.13966290652751923,56,0.048406463116407394,10.413654823950973,0,false,true,false,1,144,0.12623971700668335,137,0.12328746169805527,0.16252370577395986,0,false,false,false,2,false,37,false,false,AMBIGUOUS,
R1/26_right_loop,R1,right_loop,38,0.43236401677131653,106,0.06831137090921402,34.87837510882649,2,true,true,true,0,119,0.1128774955868721,112,0.11210592836141586,0.03954216652825405,0,false,false,false,2,false,38,false,false,AMBIGUOUS,
R1/26_whorl,R1,whorl,39,2.7728769779205322,147,0.04899214580655098,316.7337881630465,10,true,true,true,0,148,0.20171695947647095,8,0.16770529747009277,1.164973605140196,0,false,false,false,1,false,39,false,false,AMBIGUOUS,
R1/27_right_loop,R1,right_loop,40,0.051661763340234756,44,0.04037262126803398,1.1939279924195556,0,false,false,false,2,18,0.1929909735918045,10,0.17306892573833466,0.6718608732173411,0,false,false,false,2,false,40,false,false,AMBIGUOUS,
R1/27_whorl,R1,whorl,124,0.04648340865969658,105,0.04176434874534607,0.5227479374395632,0,false,false,false,2,105,0.11709246784448624,74,0.11428161710500717,0.1643718986003134,0,false,false,false,2,false,105,false,false,AMBIGUOUS,
R1/28_right_loop,R1,right_loop,42,0.360825777053833,17,0.0891866460442543,30.43546633380854,5,true,true,true,0,5,0.1625453233718872,21,0.16058006882667542,0.07055346365573635,0,false,false,false,3,false,42,false,false,AMBIGUOUS,
R1/28_whorl,R1,whorl,43,0.5743834376335144,83,0.03791123256087303,47.43609685489811,0,false,true,true,0,111,0.2000223845243454,16,0.17623962461948395,0.8806033485396249,0,false,false,false,1,false,43,false,false,AMBIGUOUS,
R1/29_right_loop,R1,right_loop,75,0.04619475081562996,54,0.039373453706502914,0.7310062433674213,0,false,false,false,2,75,0.09795183688402176,111,0.08865388482809067,0.5112397069324245,0,false,false,false,1,true,107,false,false,AMBIGUOUS,
R1/29_whorl,R1,whorl,45,0.368693470954895,12,0.06310299783945084,32.87005225966664,5,true,true,true,0,6,0.1805972307920456,75,0.15525977313518524,0.7880251899882029,0,false,false,false,2,false,45,false,false,AMBIGUOUS,
R1/2_left_loop,R1,left_loop,46,0.17432832717895508,18,0.05665941908955574,14.148552409608314,2,true,true,true,0,105,0.10973403602838516,62,0.09672997146844864,0.712305255160137,0,false,false,false,2,false,46,false,false,AMBIGUOUS,
R1/2_plain_arch,R1,plain_arch,47,0.5707939267158508,13,0.06415397673845291,48.08271235556913,3,true,true,true,0,8,0.12165512889623642,97,0.10168978571891785,1.229407786983205,0,false,false,false,2,false,47,false,false,AMBIGUOUS,
R1/2_right_loop,R1,right_loop,48,0.5855199694633484,90,0.04767817631363869,52.21845529939773,3,true,true,true,0,42,0.20528189837932587,28,0.18795929849147797,0.5934404495759419,0,false,false,false,3,false,48,false,false,AMBIGUOUS,
R1/2_tented_arch,R1,tented_arch,49,0.20003442466259003,84,0.04862159118056297,17.795132282720044,2,true,true,true,0,19,0.11549046635627747,2,0.11087331920862198,0.2517344353380813,0,false,false,false,1,false,49,false,false,AMBIGUOUS,
R1/2_whorl,R1,whorl,50,0.06257867068052292,111,0.040847938507795334,2.425577719591649,1,false,false,false,1,73,0.15351402759552002,12,0.14154668152332306,0.6364483092456548,0,false,false,false,2,false,73,false,false,AMBIGUOUS,
R1/30_right_loop,R1,right_loop,51,0.6834760308265686,1,0.04821706935763359,59.29297035930312,4,true,true,true,0,21,0.15753863751888275,5,0.144634410738945,0.61872998353617,0,false,false,false,1,false,51,false,false,AMBIGUOUS,
R1/30_whorl,R1,whorl,100,0.07074787467718124,4,0.046997833997011185,2.601791851954431,0,false,true,false,1,120,0.15502794086933136,102,0.1099260225892067,3.017137360889045,0,false,true,false,1,false,102,false,false,AMBIGUOUS,
R1/31_right_loop,R1,right_loop,53,0.118910051882267,63,0.05879660323262215,6.151422049299289,3,true,true,true,0,59,0.15846729278564453,132,0.15381209552288055,0.1680453793160177,0,false,false,false,3,false,53,false,false,AMBIGUOUS,
R1/31_whorl,R1,whorl,54,0.06562335044145584,78,0.04958716407418251,1.5438821196775754,1,false,false,false,1,50,0.2252597063779831,87,0.21874487400054932,0.20602455477405798,0,false,false,false,2,false,54,false,false,AMBIGUOUS,
R1/32_right_loop,R1,right_loop,55,0.8116604685783386,127,0.0412849597632885,97.68946720107836,8,true,true,true,0,129,0.14748939871788025,53,0.14342647790908813,0.1752930237697918,1,false,false,false,3,false,55,false,false,AMBIGUOUS,
R1/32_whorl,R1,whorl,56,0.8045337796211243,116,0.05717138573527336,101.27096778431934,8,true,true,true,0,10,0.15672165155410767,5,0.13698600232601166,0.7367607851595582,0,false,false,false,2,false,56,false,false,AMBIGUOUS,
R1/33_right_loop,R1,right_loop,57,0.08491957932710648,92,0.047057271003723145,4.031813335265765,0,false,true,false,1,69,0.08960753679275513,92,0.08898425102233887,0.03995995093974535,1,false,false,false,1,false,69,false,false,AMBIGUOUS,
R1/33_whorl,R1,whorl,58,0.8619011044502258,61,0.05726686120033264,82.58186771769238,8,true,true,true,0,137,0.21035133302211761,37,0.19237476587295532,0.5731860730837521,0,false,false,false,1,false,58,false,false,AMBIGUOUS,
R1/34_right_loop,R1,right_loop,59,0.6376281380653381,32,0.07615954428911209,51.7973858490433,5,true,true,true,0,107,0.09643640369176865,100,0.08709164708852768,0.5323638997889808,1,false,false,false,1,false,59,false,false,AMBIGUOUS,
R1/34_whorl,R1,whorl,60,0.8478583693504333,112,0.056990280747413635,67.6196757961324,7,true,true,true,0,20,0.12361055612564087,50,0.1183740422129631,0.22520378615134823,0,false,false,false,2,false,60,false,false,AMBIGUOUS,
R1/35_right_loop,R1,right_loop,61,0.08505138009786606,104,0.07595063000917435,1.1063574465077533,1,false,false,false,1,91,0.17187495529651642,19,0.14874893426895142,0.8577328212103429,0,false,false,false,1,false,61,false,false,AMBIGUOUS,
R1/35_whorl,R1,whorl,26,0.051554929465055466,77,0.03793209791183472,1.304104343842339,0,false,false,false,1,25,0.21592025458812714,119,0.17561590671539307,1.7458683845381355,0,false,false,false,1,false,25,false,false,AMBIGUOUS,
R1/36_right_loop,R1,right_loop,63,0.043982964009046555,119,0.043703433126211166,0.02474699534889508,0,false,false,false,3,47,0.10590827465057373,84,0.09901738166809082,0.4042223828751028,0,false,false,false,2,false,84,false,false,AMBIGUOUS,
R1/36_whorl,R1,whorl,90,0.03829173743724823,73,0.035261448472738266,0.30029115590709227,0,false,false,false,3,119,0.23007331788539886,4,0.22178028523921967,0.27680600595662447,0,false,false,false,2,false,90,false,false,AMBIGUOUS,
R1/37_right_loop,R1,right_loop,65,0.9723237156867981,69,0.04432595148682594,110.38115821536206,7,true,true,true,0,118,0.21463756263256073,119,0.18524719774723053,1.052765750997413,0,false,false,false,2,false,65,false,false,AMBIGUOUS,
R1/37_whorl,R1,whorl,66,0.3235221803188324,137,0.05987672135233879,24.073673947094484,1,false,true,true,0,45,0.19812999665737152,70,0.19256015121936798,0.17854498368013735,0,false,false,false,1,false,66,false,false,AMBIGUOUS,
R1/38_right_loop,R1,right_loop,67,0.10954386740922928,59,0.05539003387093544,5.429006214269221,1,false,true,true,0,48,0.16476331651210785,142,0.16016632318496704,0.14608115002394947,0,false,false,false,3,false,67,false,false,AMBIGUOUS,
R1/38_whorl,R1,whorl,68,0.32221734523773193,86,0.04138902202248573,25.377706935200173,1,false,true,true,0,43,0.17882950603961945,117,0.16853652894496918,0.4274259516640937,0,false,false,false,2,false,68,false,false,AMBIGUOUS,
R1/39_right_loop,R1,right_loop,2,0.04523223638534546,136,0.03522665426135063,1.2271138962585861,0,false,false,false,1,146,0.15219928324222565,45,0.14506733417510986,0.2804375523804105,0,false,false,false,3,false,41,false,false,AMBIGUOUS,
R1/39_whorl,R1,whorl,70,0.9804150462150574,128,0.04655125364661217,90.96181233314188,7,true,true,true,0,10,0.1642332822084427,2,0.15186695754528046,0.44206809025248806,0,false,false,false,2,false,70,false,false,AMBIGUOUS,
R1/3_left_loop,R1,left_loop,71,1.7133868932724,96,0.0507492832839489,161.72230545196163,6,true,true,true,0,61,0.16859030723571777,13,0.13182500004768372,2.067791263777476,0,false,false,false,1,false,71,false,false,AMBIGUOUS,
R1/3_plain_arch,R1,plain_arch,72,0.7785264849662781,48,0.030401648953557014,125.3058342156132,0,false,true,true,0,79,0.13651417195796967,145,0.10878688097000122,1.7856194335254245,0,false,false,false,1,false,72,false,false,AMBIGUOUS,
R1/3_right_loop,R1,right_loop,129,0.05009938403964043,73,0.043351709842681885,0.6946338427799159,0,false,false,false,2,128,0.18156909942626953,130,0.15420614182949066,1.0458829888040848,0,false,false,false,1,false,128,false,false,AMBIGUOUS,
R1/3_tented_arch,R1,tented_arch,74,0.7374750971794128,111,0.04412923380732536,72.9346823338816,5,true,true,true,0,146,0.12120097130537033,90,0.12008694559335709,0.050823571291279686,0,false,false,false,2,false,74,false,false,AMBIGUOUS,
R1/3_whorl,R1,whorl,75,2.0376551151275635,71,0.07114222645759583,184.78515683726164,10,true,true,true,0,79,0.1591346263885498,37,0.15245603024959564,0.20813496319336897,0,false,false,false,2,false,75,false,false,AMBIGUOUS,
R1/40_right_loop,R1,right_loop,11,0.05000432953238487,104,0.049112360924482346,0.09293661956590153,0,false,false,false,3,48,0.18180842697620392,138,0.17968513071537018,0.06808503182001549,0,false,false,false,2,false,11,false,false,AMBIGUOUS,
R1/40_whorl,R1,whorl,77,1.074404239654541,1,0.04871166869997978,88.49566516740724,7,true,true,true,0,29,0.15185217559337616,117,0.12967561185359955,0.9017815192161669,0,false,false,false,1,false,77,false,false,AMBIGUOUS,
R1/41_right_loop,R1,right_loop,78,0.09355596452951431,110,0.04465248063206673,5.577588400877918,0,false,true,true,0,129,0.19264209270477295,42,0.18300919234752655,0.24061404434639658,0,false,false,false,3,false,78,false,false,AMBIGUOUS,
R1/41_whorl,R1,whorl,125,0.06680908054113388,139,0.05180168151855469,1.4691540249343995,0,false,false,false,2,64,0.20344652235507965,87,0.15975864231586456,1.4641819917259156,0,false,false,false,2,false,139,false,false,AMBIGUOUS,
R1/42_right_loop,R1,right_loop,82,0.036768894642591476,14,0.03407689183950424,0.539676214455908,0,false,false,false,2,107,0.10412434488534927,100,0.09710005670785904,0.37473824891378704,0,false,false,false,2,false,130,false,false,AMBIGUOUS,
R1/42_whorl,R1,whorl,81,1.1718915700912476,28,0.042510900646448135,111.95462127729556,10,true,true,true,0,4,0.2793644666671753,144,0.2530726492404938,0.8474407349098247,1,false,false,false,1,false,81,false,false,AMBIGUOUS,
R1/43_right_loop,R1,right_loop,82,0.28169316053390503,134,0.050790537148714066,22.677383810879196,2,true,true,true,0,78,0.16477970778942108,139,0.16053223609924316,0.183967544314983,0,false,false,false,2,false,82,false,false,AMBIGUOUS,
R1/43_whorl,R1,whorl,37,0.06843171268701553,44,0.04642575979232788,2.346258313814178,0,false,false,false,2,70,0.18829423189163208,101,0.17804944515228271,0.3979348147166826,1,false,false,false,3,false,44,false,false,AMBIGUOUS,
R1/44_right_loop,R1,right_loop,81,0.04885454103350639,89,0.044415052980184555,0.4474211466763002,0,false,false,false,2,73,0.15494482219219208,92,0.1257791966199875,1.2170450016649572,0,false,false,false,1,false,89,false,false,AMBIGUOUS,
R1/44_whorl,R1,whorl,85,0.1394423395395279,94,0.039265092462301254,13.211577929877373,1,false,true,true,0,144,0.19048655033111572,123,0.1557237058877945,1.4452886647076264,1,false,false,false,1,false,85,false,false,AMBIGUOUS,
R1/45_right_loop,R1,right_loop,86,0.21533946692943573,19,0.04391394928097725,16.357433950123077,0,false,true,true,0,40,0.1348174810409546,78,0.12884624302387238,0.2636188843565529,0,false,false,false,2,false,86,false,false,AMBIGUOUS,
R1/45_whorl,R1,whorl,87,1.4462822675704956,106,0.07372978329658508,151.08281859584355,7,true,true,true,0,79,0.21076488494873047,117,0.2100352793931961,0.023282245464162295,1,false,false,false,3,false,87,false,false,AMBIGUOUS,
R1/46_right_loop,R1,right_loop,88,0.0953260138630867,146,0.07500240206718445,1.9704246226461104,1,false,false,false,1,132,0.21585030853748322,69,0.17988669872283936,1.6094052401456538,0,false,false,false,1,false,88,false,false,AMBIGUOUS,
R1/46_whorl,R1,whorl,22,0.06093055009841919,116,0.055022358894348145,0.5889687965055546,0,false,false,false,2,81,0.15017369389533997,107,0.1331205815076828,0.7784555384974216,0,false,false,false,1,false,22,false,false,AMBIGUOUS,
R1/47_right_loop,R1,right_loop,113,0.07785800099372864,15,0.053547024726867676,2.4173494206152064,0,false,false,false,1,78,0.1983150988817215,60,0.18353158235549927,0.5434648228607456,1,false,false,false,2,false,79,false,false,AMBIGUOUS,
R1/47_whorl,R1,whorl,91,0.06806630641222,8,0.05398564040660858,1.4626939531961844,0,false,false,false,1,147,0.13263843953609467,79,0.1253361850976944,0.30829808158087985,0,false,false,false,3,false,91,false,false,AMBIGUOUS,
R1/48_right_loop,R1,right_loop,92,0.3987749516963959,98,0.04424609616398811,39.40515005633508,9,true,true,true,0,115,0.14725945889949799,2,0.13587166368961334,0.44082691685714115,0,false,false,false,1,false,92,false,false,AMBIGUOUS,
R1/48_whorl,R1,whorl,93,0.20387129485607147,112,0.04712537303566933,13.799251950631428,2,true,true,true,0,27,0.13634996116161346,33,0.11836868524551392,0.8806776047765118,0,false,false,false,2,false,93,false,false,AMBIGUOUS,
R1/49_right_loop,R1,right_loop,94,0.06309419870376587,109,0.05237605795264244,1.0960585021006923,0,false,false,false,2,140,0.10552162677049637,100,0.10452338308095932,0.03770827328543865,0,false,false,false,3,false,94,false,false,AMBIGUOUS,
R1/49_whorl,R1,whorl,95,0.5507437586784363,88,0.06780808418989182,54.54288710196666,2,true,true,true,0,123,0.13931815326213837,64,0.13220249116420746,0.3346391361520164,0,false,false,false,3,false,95,false,false,AMBIGUOUS,
R1/4_left_loop,R1,left_loop,96,0.861652135848999,125,0.05866071954369545,88.97612154067993,9,true,true,true,0,48,0.12753139436244965,42,0.09481535106897354,1.6794671176756837,1,false,false,false,1,false,96,false,false,AMBIGUOUS,
R1/4_plain_arch,R1,plain_arch,97,0.13170216977596283,140,0.035290028899908066,10.22955434852286,0,false,true,true,0,31,0.12272641062736511,147,0.12042609602212906,0.13364675701397213,0,false,false,false,3,false,97,false,false,AMBIGUOUS,
R1/4_right_loop,R1,right_loop,98,0.9335755705833435,30,0.06606462597846985,86.39638934303883,5,true,true,true,0,54,0.17218907177448273,27,0.1482589989900589,0.988066206382609,0,false,false,false,2,false,98,false,false,AMBIGUOUS,
R1/4_whorl,R1,whorl,27,0.06653636693954468,7,0.0501854233443737,1.4053001693667446,1,false,false,false,1,113,0.13713914155960083,146,0.13675585389137268,0.012960514808826104,0,false,false,false,3,false,117,false,false,AMBIGUOUS,
R1/50_right_loop,R1,right_loop,100,0.35870465636253357,81,0.055972516536712646,30.10174804088417,3,true,true,true,0,123,0.2518308460712433,49,0.19041462242603302,1.8969891483834507,0,false,false,false,2,false,100,false,false,AMBIGUOUS,
R1/50_whorl,R1,whorl,101,0.12805211544036865,139,0.06903988867998123,5.728481978741745,1,false,true,false,1,39,0.23841965198516846,27,0.21890698373317719,0.621246751363838,0,false,false,false,3,false,101,false,false,AMBIGUOUS,
R1/51_right_loop,R1,right_loop,102,0.04653790593147278,7,0.03831876814365387,0.8693833564686172,0,false,false,false,1,5,0.1862775832414627,10,0.15502794086933136,1.066729002118014,0,false,false,true,0,false,145,false,false,AMBIGUOUS,
R1/51_whorl,R1,whorl,103,1.5835918188095093,47,0.046472009271383286,143.30749274544752,10,true,true,true,0,119,0.17053817212581635,146,0.1637558788061142,0.2985503874775285,0,false,false,false,3,false,103,false,false,AMBIGUOUS,
R1/52_right_loop,R1,right_loop,104,0.42276516556739807,44,0.0765957310795784,36.20315977077287,8,true,true,true,0,27,0.1489502489566803,142,0.14310592412948608,0.3039486602021906,0,false,false,false,1,false,104,false,false,AMBIGUOUS,
R1/52_whorl,R1,whorl,46,0.08280039578676224,50,0.04182479903101921,4.51533071043165,0,false,true,true,0,64,0.13660143315792084,37,0.11585096269845963,0.9686466172697714,0,false,false,false,1,false,17,false,false,AMBIGUOUS,
R1/53_right_loop,R1,right_loop,75,0.06274378299713135,45,0.056624237447977066,0.5885205871908176,0,false,false,false,3,14,0.20630943775177002,48,0.18937428295612335,0.685603089277176,0,false,false,true,0,false,31,false,false,AMBIGUOUS,
R1/53_whorl,R1,whorl,131,0.04788323864340782,57,0.04034080728888512,0.8696327897127742,0,false,false,false,1,99,0.24965977668762207,25,0.22137339413166046,0.7626154425055454,0,false,false,false,2,false,99,false,false,AMBIGUOUS,
R1/54_right_loop,R1,right_loop,83,0.04229344427585602,14,0.04224475845694542,0.005151971230288854,0,false,false,false,2,115,0.14349853992462158,125,0.14134329557418823,0.08485073309457358,0,false,false,false,3,false,108,false,false,AMBIGUOUS,
R1/54_whorl,R1,whorl,33,0.05103081464767456,95,0.04890337213873863,0.2576452701002717,0,false,false,false,2,119,0.1604294627904892,2,0.14766912162303925,0.5178869228769697,0,false,false,false,2,false,146,false,false,AMBIGUOUS,
R1/55_right_loop,R1,right_loop,110,0.1704714149236679,104,0.04872850701212883,13.674161751160813,3,true,true,true,0,81,0.13487492501735687,45,0.1300559639930725,0.18631064673001757,0,false,false,false,2,false,110,false,false,AMBIGUOUS,
R1/55_whorl,R1,whorl,111,0.1813773512840271,35,0.05418385565280914,12.39167436489149,3,true,true,true,0,12,0.14857901632785797,21,0.13810420036315918,0.4448620978305684,1,false,false,false,3,false,111,false,false,AMBIGUOUS,
R1/56_right_loop,R1,right_loop,112,0.18349401652812958,4,0.05488693714141846,15.172620330013379,0,false,true,true,0,78,0.1522194743156433,14,0.14777161180973053,0.17810637583771544,0,false,false,false,2,false,112,false,false,AMBIGUOUS,
R1/56_whorl,R1,whorl,113,0.7239896655082703,74,0.06521458178758621,68.8633292977653,9,true,true,true,0,87,0.20671503245830536,39,0.17815454304218292,1.0362601514506045,0,false,false,false,3,false,113,false,false,AMBIGUOUS,
R1/57_right_loop,R1,right_loop,114,0.09471634775400162,5,0.05534747242927551,3.909317411170387,0,false,true,false,1,101,0.165363609790802,102,0.16368161141872406,0.07127656770868641,0,false,false,false,3,false,114,false,false,AMBIGUOUS,
R1/57_whorl,R1,whorl,115,0.2299034595489502,117,0.04182238504290581,21.588037079102385,2,true,true,true,0,18,0.26063063740730286,27,0.17617632448673248,2.393562273825824,0,false,false,true,0,false,115,false,false,AMBIGUOUS,
R1/58_right_loop,R1,right_loop,15,0.0407915823161602,121,0.03942390903830528,0.20286922104886584,0,false,false,false,2,23,0.1479422003030777,53,0.14280526340007782,0.19710258352028961,0,false,false,false,3,false,106,false,false,AMBIGUOUS,
R1/58_whorl,R1,whorl,64,0.04234183952212334,14,0.04162650182843208,0.08377393888168103,0,false,false,false,3,2,0.22062814235687256,50,0.1681247502565384,2.480087018545364,1,false,false,false,2,false,50,false,false,AMBIGUOUS,
R1/59_right_loop,R1,right_loop,118,0.06564845889806747,109,0.05013905093073845,1.413795143085464,0,false,false,false,2,3,0.17792284488677979,138,0.10837913304567337,2.773285956044106,0,false,true,true,0,false,118,false,false,AMBIGUOUS,
R1/59_whorl,R1,whorl,51,0.04440760612487793,58,0.04321706295013428,0.13176096256069392,0,false,false,false,3,70,0.21274180710315704,113,0.19926615059375763,0.46567398858904047,1,false,false,false,1,false,52,false,false,AMBIGUOUS,
R1/5_left_loop,R1,left_loop,120,0.3558053970336914,56,0.03846133127808571,37.00068515404412,2,true,true,true,0,117,0.13624823093414307,50,0.10550359636545181,1.3492870027819666,0,false,false,false,1,false,120,false,false,AMBIGUOUS,
R1/5_plain_arch,R1,plain_arch,121,1.2368583679199219,144,0.10319841653108597,187.0820780284396,1,false,true,true,0,119,0.09014535695314407,79,0.08705416321754456,0.2844927014084372,0,false,false,false,3,false,121,false,false,AMBIGUOUS,
R1/5_right_loop,R1,right_loop,122,0.118193618953228,31,0.06244075298309326,5.661056844876587,1,false,true,true,0,53,0.1599038690328598,130,0.15108148753643036,0.3638782038771504,1,false,false,false,2,false,122,false,false,AMBIGUOUS,
R1/5_whorl,R1,whorl,123,1.1723231077194214,89,0.05035307630896568,158.98472998677613,9,true,true,true,0,87,0.19818778336048126,75,0.19469082355499268,0.12959277625725502,0,false,false,false,3,false,123,false,false,AMBIGUOUS,
R1/60_right_loop,R1,right_loop,124,1.6360114812850952,127,0.06817752867937088,148.4433013029814,8,true,true,true,0,116,0.11182936280965805,40,0.10635004192590714,0.3133060757409558,0,false,false,false,2,false,124,false,false,AMBIGUOUS,
R1/60_whorl,R1,whorl,125,0.11276070028543472,96,0.06483801454305649,4.972279872064428,1,false,true,true,0,25,0.22168810665607452,113,0.16823577880859375,2.0135646450530986,1,false,false,false,1,false,125,false,false,AMBIGUOUS,
R1/61_right_loop,R1,right_loop,126,0.1700877547264099,58,0.04148358479142189,14.778553264387808,0,false,true,false,1,48,0.15820014476776123,28,0.13007062673568726,1.0836429996445465,1,false,false,false,2,false,126,false,false,AMBIGUOUS,
R1/62_right_loop,R1,right_loop,127,0.06900884956121445,118,0.05807005241513252,1.202140103708959,0,false,false,false,1,40,0.1297662854194641,117,0.09946465492248535,1.6359294315320863,1,false,false,false,1,false,127,false,false,AMBIGUOUS,
R1/63_right_loop,R1,right_loop,34,0.06378025561571121,83,0.04909240081906319,1.5431995617677345,0,false,false,false,1,7,0.10794958472251892,2,0.09749636799097061,0.5785196524053322,0,false,false,false,2,false,83,false,false,AMBIGUOUS,
R1/64_right_loop,R1,right_loop,129,0.389502614736557,107,0.08355432748794556,39.235021036076,8,true,true,true,0,75,0.1706196516752243,123,0.16637490689754486,0.1612198743367241,0,false,false,false,3,false,129,false,false,AMBIGUOUS,
R1/65_right_loop,R1,right_loop,23,0.058793436735868454,130,0.05748586356639862,0.13304200220599582,0,false,false,false,3,10,0.13304783403873444,92,0.12054264545440674,0.6131322546243098,0,false,false,false,2,false,23,false,false,AMBIGUOUS,
R1/66_right_loop,R1,right_loop,110,0.09033981710672379,121,0.06110735610127449,3.0531038021513592,0,false,true,false,1,40,0.10018447786569595,42,0.09309055656194687,0.34102868744662185,0,false,false,false,2,false,131,false,false,AMBIGUOUS,
R1/67_right_loop,R1,right_loop,132,0.3986329138278961,137,0.06082731485366821,40.263088305173866,4,true,true,true,0,101,0.14928509294986725,95,0.1380477100610733,0.5431605813041248,0,false,false,false,3,false,132,false,false,AMBIGUOUS,
R1/68_right_loop,R1,right_loop,133,0.08686312288045883,42,0.03716506063938141,6.792569862863415,0,false,true,true,0,101,0.181027352809906,10,0.15489183366298676,0.8928673857859256,0,false,false,false,3,false,133,false,false,AMBIGUOUS,
R1/69_right_loop,R1,right_loop,134,0.45534369349479675,19,0.05026638135313988,43.572971379077075,2,true,true,true,0,98,0.12220889329910278,29,0.1089312955737114,0.5358029680456333,0,false,false,false,1,false,134,false,false,AMBIGUOUS,
R1/6_plain_arch,R1,plain_arch,135,0.42291775345802307,126,0.05847883224487305,42.65114953675842,2,true,true,true,0,62,0.11180160194635391,23,0.0890594944357872,1.280544774130505,1,false,false,false,1,false,135,false,false,AMBIGUOUS,
R1/6_right_loop,R1,right_loop,136,0.14534908533096313,76,0.07074228674173355,9.877025719081995,1,false,true,false,1,69,0.1887269765138626,92,0.16671667993068695,0.7718126541997092,0,false,false,false,2,false,136,false,false,AMBIGUOUS,
R1/6_whorl,R1,whorl,137,0.11923728138208389,6,0.05045906826853752,6.990918092527764,2,true,true,true,0,62,0.17638319730758667,137,0.17422036826610565,0.07602410765114692,0,false,false,false,3,false,137,false,false,AMBIGUOUS,
R1/70_right_loop,R1,right_loop,138,0.050407540053129196,42,0.04957824945449829,0.0833599588820726,0,false,false,false,2,101,0.19904248416423798,53,0.1765604168176651,0.5595161833791346,0,false,false,false,1,false,138,false,false,AMBIGUOUS,
R1/71_right_loop,R1,right_loop,138,0.06512343883514404,76,0.03703324869275093,3.231804626498449,0,false,true,false,1,53,0.14889951050281525,129,0.1345091015100479,0.5679397849794641,0,false,false,false,3,false,63,false,false,AMBIGUOUS,
R1/72_right_loop,R1,right_loop,140,0.1713770478963852,131,0.054238975048065186,11.889330230969728,7,true,true,true,0,123,0.15760573744773865,87,0.14966963231563568,0.3237138925005219,0,false,false,false,3,false,140,false,false,AMBIGUOUS,
R1/73_right_loop,R1,right_loop,141,1.2402440309524536,88,0.057318348437547684,128.8022749060787,5,true,true,true,0,110,0.14281080663204193,65,0.12767353653907776,0.8087626615901004,0,false,false,false,1,false,141,false,false,AMBIGUOUS,
R1/74_right_loop,R1,right_loop,142,0.06096475198864937,102,0.056922659277915955,0.5047779677600119,0,false,false,false,1,28,0.1646762639284134,133,0.13884735107421875,1.1083028383033606,0,false,false,false,1,false,142,false,false,AMBIGUOUS,
R1/7_right_loop,R1,right_loop,143,0.2233729213476181,80,0.0538363941013813,16.459078283822663,0,false,true,true,0,3,0.11347231268882751,1,0.09168416261672974,1.3334395375266486,0,false,false,false,1,false,143,false,false,AMBIGUOUS,
R1/7_whorl,R1,whorl,73,0.05230427160859108,115,0.04881897196173668,0.3298534056324471,0,false,false,false,2,4,0.18789643049240112,68,0.15296949446201324,1.210978831968881,0,false,false,true,0,false,144,false,false,AMBIGUOUS,
R1/8_right_loop,R1,right_loop,21,0.06767987459897995,80,0.04692232236266136,2.179122307502916,0,false,false,false,1,7,0.12368471175432205,8,0.10029023885726929,1.22897590115059,0,false,false,false,2,false,76,false,false,AMBIGUOUS,
R1/8_whorl,R1,whorl,77,0.08657405525445938,8,0.042686428874731064,4.987991520058385,0,false,true,false,1,113,0.1592247635126114,105,0.1498081237077713,0.3366364334412164,0,false,false,false,3,false,119,false,false,AMBIGUOUS,
R1/9_right_loop,R1,right_loop,147,0.09340956062078476,81,0.07827785611152649,1.561535224779078,1,false,false,false,1,98,0.18230070173740387,73,0.1591210514307022,0.7386116351857391,0,false,false,false,1,false,147,false,false,AMBIGUOUS,
R1/9_whorl,R1,whorl,148,0.07486823201179504,83,0.04909743741154671,2.578221985917212,1,false,true,false,1,81,0.1396051049232483,39,0.12345799058675766,0.8446300763113141,0,false,false,false,2,false,148,false,false,AMBIGUOUS,
R2/10_right_loop,R2,right_loop,139,0.054054006934165955,105,0.04490574076771736,0.9750911401046758,0,false,false,false,1,34,0.12810461223125458,65,0.11754491180181503,0.586857280800336,0,false,false,false,2,false,34,false,false,AMBIGUOUS,
R2/10_whorl,R2,whorl,75,0.04620761796832085,32,0.04385518655180931,0.26867010143536346,0,false,false,false,3,70,0.14403262734413147,14,0.13096244633197784,0.5012293940714194,0,false,false,false,3,false,17,false,false,AMBIGUOUS,
R2/11_right_loop,R2,right_loop,4,0.05145098268985748,61,0.04483920335769653,0.6960686256756147,0,false,false,false,2,122,0.1345006823539734,119,0.1303592473268509,0.19221702109661806,0,false,false,false,2,false,55,false,false,AMBIGUOUS,
R2/11_whorl,R2,whorl,4,0.6419706344604492,10,0.05452593043446541,80.37414360360751,5,true,true,true,0,20,0.1862441897392273,148,0.17149507999420166,0.5059912386888243,0,false,false,false,2,false,4,false,false,AMBIGUOUS,
